Community,ChimpID,Sex,Age,Date,FocalFollowNum,Hr,Min,FocalPhResp,Activity,FoodPart,Parity,MaleDepOffspring,Oes4,Drum,InPartyPh,AlphaPresent,IndepIndivs,Closest15min,LumpedBlocks,Comments,Core75
waibira,GER,m,24,20170504,192,10,37,0,Feed,RipeFruit,NA,NA,NA,0,1,1,14,10:30,15-19;n-q,,Yes
waibira,GER,m,24,20170504,192,11,15,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,16,11:15,15-19;n-q,,Yes
waibira,GER,m,24,20170504,192,11,44,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,16,11:45,15-19;n-q,,Yes
waibira,GER,m,24,20170504,192,12,50,0,NotFeed,NotFeed,NA,NA,NA,0,0,1,16,12:45,15-19;n-q,,Yes
waibira,GER,m,24,20170504,192,12,55,0,NotFeed,NotFeed,NA,NA,NA,0,0,1,16,13:00,15-19;r-u,,No
waibira,GER,m,24,20170504,192,13,5,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,7,13:00,15-19;r-u,,No
waibira,GER,m,24,20170504,192,13,29,0,NotFeed,NotFeed,NA,NA,NA,0,1,0,7,13:30,15-19;r-u,,No
waibira,GER,m,24,20170504,192,13,32,1,NotFeed,NotFeed,NA,NA,NA,0,1,0,7,13:30,15-19;r-u,,No
waibira,GER,m,24,20170504,192,13,38,0,Feed,RipeFruit,NA,NA,NA,0,0,0,5,13:45,15-19;r-u,,No
waibira,GER,m,24,20170504,192,13,47,1,Feed,RipeFruit,NA,NA,NA,1,1,0,6,13:45,15-19;r-u,,No
waibira,GER,m,24,20170504,192,13,52,1,Feed,RipeFruit,NA,NA,NA,0,1,0,6,13:45,15-19;r-u,,No
waibira,GER,m,24,20170504,192,13,52,0,Feed,RipeFruit,NA,NA,NA,0,1,1,10,13:45,15-19;r-u,,No
waibira,SAM,m,18,20170504,193,7,17,0,Feed,RipeFruit,NA,NA,NA,0,0,0,3,07:15,off grid,,No
waibira,SAM,m,18,20170504,193,7,19,1,Feed,RipeFruit,NA,NA,NA,0,0,0,3,07:15,off grid,,No
waibira,SAM,m,18,20170504,193,7,25,0,NotFeed,NotFeed,NA,NA,NA,1,0,1,5,07:30,off grid,,No
waibira,SAM,m,18,20170504,193,7,28,1,NotFeed,NotFeed,NA,NA,NA,0,1,1,6,07:30,off grid,,No
waibira,SAM,m,18,20170504,193,7,28,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,8,07:30,off grid,,No
waibira,SAM,m,18,20170504,193,7,46,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,8,07:45,off grid,,No
waibira,SAM,m,18,20170504,193,7,59,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,8,08:00,off grid,,No
waibira,SAM,m,18,20170504,193,8,1,0,NotFeed,NotFeed,NA,NA,NA,0,0,1,8,08:00,off grid,,No
waibira,SAM,m,18,20170504,193,8,16,0,NotFeed,NotFeed,NA,NA,NA,0,0,1,8,08:15,10-14;j-m,,No
waibira,SAM,m,18,20170504,193,8,20,0,NotFeed,NotFeed,NA,NA,NA,0,0,1,8,08:15,10-14;j-m,,No
waibira,SAM,m,18,20170504,193,8,33,0,Feed,RipeFruit,NA,NA,NA,0,0,0,4,08:30,10-14;j-m,,No
waibira,SAM,m,18,20170504,193,8,39,0,Feed,RipeFruit,NA,NA,NA,0,0,0,4,08:45,10-14;j-m,,No
waibira,SAM,m,18,20170504,193,8,41,0,Feed,RipeFruit,NA,NA,NA,0,0,0,4,08:45,10-14;j-m,,No
waibira,SAM,m,18,20170504,193,8,45,0,Feed,RipeFruit,NA,NA,NA,0,1,0,4,08:45,10-14;j-m,,No
waibira,SAM,m,18,20170504,193,8,55,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,4,09:00,10-14;j-m,,No
waibira,ATA,m,22,20170505,194,7,58,0,Feed,RipeFruit,NA,NA,NA,0,1,0,3,08:00,20-24;r-u,,Yes
waibira,ATA,m,22,20170505,194,8,0,1,Feed,RipeFruit,NA,NA,NA,0,0,0,3,08:00,20-24;r-u,,Yes
waibira,ATA,m,22,20170505,194,8,0,1,Feed,RipeFruit,NA,NA,NA,0,1,0,3,08:00,20-24;r-u,,Yes
waibira,ATA,m,22,20170505,194,8,2,1,Feed,RipeFruit,NA,NA,NA,0,1,1,6,08:00,20-24;r-u,,Yes
waibira,ATA,m,22,20170505,194,8,3,0,Feed,RipeFruit,NA,NA,NA,0,1,1,6,08:00,20-24;r-u,,Yes
waibira,ATA,m,22,20170505,194,8,6,0,Feed,RipeFruit,NA,NA,NA,1,1,1,6,08:00,20-24;r-u,,Yes
waibira,ATA,m,22,20170505,194,8,12,0,Feed,RipeFruit,NA,NA,NA,0,0,1,9,08:15,20-24;r-u,,Yes
waibira,ATA,m,22,20170505,194,8,15,0,Feed,RipeFruit,NA,NA,NA,0,0,1,9,08:15,20-24;r-u,,Yes
waibira,ATA,m,22,20170505,194,8,29,1,Feed,RipeFruit,NA,NA,NA,0,1,1,12,08:30,20-24;r-u,,Yes
waibira,ATA,m,22,20170505,194,8,37,0,Feed,RipeFruit,NA,NA,NA,0,0,1,12,08:30,20-24;r-u,,Yes
waibira,ATA,m,22,20170505,194,8,40,0,Feed,RipeFruit,NA,NA,NA,1,0,1,12,08:45,20-24;r-u,,Yes
waibira,ATA,m,22,20170505,194,8,46,0,NotFeed,NotFeed,NA,NA,NA,1,0,1,12,08:45,20-24;r-u,,Yes
waibira,ATA,m,22,20170505,194,8,49,1,NotFeed,NotFeed,NA,NA,NA,1,1,1,12,08:45,20-24;r-u,,Yes
waibira,ATA,m,22,20170505,194,8,53,0,NotFeed,NotFeed,NA,NA,NA,1,1,1,12,09:00,25-29;r-u,,Yes
waibira,ATA,m,22,20170505,194,8,55,0,NotFeed,NotFeed,NA,NA,NA,0,0,1,12,09:00,25-29;r-u,,Yes
waibira,ATA,m,22,20170505,194,8,57,1,NotFeed,NotFeed,NA,NA,NA,0,0,1,12,09:00,25-29;r-u,,Yes
waibira,ATA,m,22,20170505,194,8,58,0,NotFeed,NotFeed,NA,NA,NA,0,0,1,12,09:00,25-29;r-u,,Yes
waibira,ATA,m,22,20170505,194,9,0,0,NotFeed,NotFeed,NA,NA,NA,0,0,1,12,09:00,25-29;r-u,,Yes
waibira,ATA,m,22,20170505,194,9,2,0,NotFeed,NotFeed,NA,NA,NA,0,0,1,12,09:00,25-29;r-u,,Yes
waibira,ATA,m,22,20170505,194,9,9,0,NotFeed,NotFeed,NA,NA,NA,0,0,1,12,09:15,25-29;r-u,,Yes
waibira,ATA,m,22,20170505,194,9,38,0,NotFeed,NotFeed,NA,NA,NA,0,0,1,12,09:45,25-29;n-q,,No
waibira,ATA,m,22,20170505,194,9,42,0,NotFeed,NotFeed,NA,NA,NA,1,0,1,12,09:45,25-29;n-q,,No
waibira,ATA,m,22,20170505,194,9,51,1,NotFeed,NotFeed,NA,NA,NA,0,0,0,1,09:45,25-29;n-q,,No
waibira,ATA,m,22,20170505,194,9,51,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,1,09:45,25-29;n-q,,No
waibira,ATA,m,22,20170505,194,9,55,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,1,10:00,30-34;n-q,,Yes
waibira,ATA,m,22,20170505,194,9,58,1,Feed,RipeFruit,NA,NA,NA,0,0,0,1,10:00,30-34;n-q,,Yes
waibira,ATA,m,22,20170505,194,9,59,0,Feed,RipeFruit,NA,NA,NA,0,0,0,1,10:00,30-34;n-q,,Yes
waibira,ATA,m,22,20170505,194,10,1,0,Feed,RipeFruit,NA,NA,NA,0,0,0,1,10:00,30-34;n-q,,Yes
waibira,ATA,m,22,20170505,194,10,8,1,Feed,NotRipeFruit,NA,NA,NA,0,0,0,1,10:15,30-34;n-q,,Yes
waibira,ATA,m,22,20170505,194,10,15,0,Feed,NotRipeFruit,NA,NA,NA,0,0,0,1,10:15,30-34;n-q,,Yes
waibira,ATA,m,22,20170505,194,10,17,0,Feed,NotRipeFruit,NA,NA,NA,1,0,0,1,10:15,30-34;n-q,,Yes
waibira,ATA,m,22,20170505,194,10,22,0,NotFeed,NotFeed,NA,NA,NA,1,0,0,1,10:15,30-34;n-q,,Yes
waibira,ATA,m,22,20170505,194,10,24,0,Feed,NotRipeFruit,NA,NA,NA,1,0,0,1,10:30,30-34;r-u,,Yes
waibira,ATA,m,22,20170505,194,10,29,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,2,10:30,30-34;r-u,,Yes
waibira,ATA,m,22,20170505,194,10,33,0,NotFeed,NotFeed,NA,NA,NA,1,0,0,1,10:30,30-34;r-u,,Yes
waibira,ATA,m,22,20170505,194,10,37,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,4,10:30,30-34;r-u,,Yes
waibira,ATA,m,22,20170505,194,10,42,1,Feed,NotRipeFruit,NA,NA,NA,0,0,0,4,10:45,30-34;r-u,,Yes
waibira,ATA,m,22,20170505,194,10,48,0,Feed,NotRipeFruit,NA,NA,NA,0,0,0,4,10:45,30-34;r-u,,Yes
waibira,ATA,m,22,20170505,194,10,54,0,Feed,NotRipeFruit,NA,NA,NA,1,1,0,4,11:00,30-34;r-u,,Yes
waibira,ATA,m,22,20170505,194,10,56,0,Feed,NotRipeFruit,NA,NA,NA,0,1,0,4,11:00,30-34;r-u,,Yes
waibira,ATA,m,22,20170505,194,10,59,0,NA,NA,NA,NA,NA,0,1,0,4,11:00,30-34;r-u,,Yes
waibira,ATA,m,22,20170505,194,11,2,0,NA,NA,NA,NA,NA,0,0,0,5,11:00,30-34;r-u,,Yes
waibira,LAF,m,14,20170509,195,8,54,0,NotFeed,NotFeed,NA,NA,NA,1,1,0,1,09:00,10-14;n-q,,No
waibira,LAF,m,14,20170509,195,9,13,0,NotFeed,NotFeed,NA,NA,NA,0,0,1,7,09:15,10-14;j-m,,No
waibira,LAF,m,14,20170509,195,9,25,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,7,09:30,15-19;n-q,,Yes
waibira,LAF,m,14,20170509,195,9,37,0,NotFeed,NotFeed,NA,NA,NA,1,0,0,6,09:30,15-19;n-q,,Yes
waibira,LAF,m,14,20170509,195,9,45,0,NotFeed,NotFeed,NA,NA,NA,1,1,1,10,09:45,15-19;n-q,,Yes
waibira,LAF,m,14,20170509,195,9,50,0,NotFeed,NotFeed,NA,NA,NA,0,0,1,12,09:45,15-19;n-q,,Yes
waibira,LAF,m,14,20170509,195,10,9,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,12,10:15,15-19;n-q,,Yes
waibira,LAF,m,14,20170509,195,10,13,0,NotFeed,NotFeed,NA,NA,NA,0,0,1,12,10:15,15-19;n-q,,Yes
waibira,LAF,m,14,20170509,195,10,23,1,NotFeed,NotFeed,NA,NA,NA,0,1,0,2,10:30,15-19;n-q,,Yes
waibira,LAF,m,14,20170509,195,10,23,0,NotFeed,NotFeed,NA,NA,NA,1,1,0,2,10:30,15-19;n-q,,Yes
waibira,LAF,m,14,20170509,195,10,26,0,NotFeed,NotFeed,NA,NA,NA,0,1,0,2,10:30,15-19;n-q,,Yes
waibira,LAF,m,14,20170509,195,10,28,0,NotFeed,NotFeed,NA,NA,NA,0,1,0,2,10:30,15-19;n-q,,Yes
waibira,LAF,m,14,20170509,195,10,32,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,4,10:30,15-19;n-q,,Yes
waibira,LAF,m,14,20170509,195,10,34,1,NotFeed,NotFeed,NA,NA,NA,0,1,0,4,10:30,15-19;n-q,,Yes
waibira,LAF,m,14,20170509,195,10,36,0,NotFeed,NotFeed,NA,NA,NA,1,1,0,4,10:30,15-19;n-q,,Yes
waibira,LAF,m,14,20170509,195,10,44,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,4,10:45,30-34;n-q,,Yes
waibira,LAF,m,14,20170509,195,10,48,1,Feed,RipeFruit,NA,NA,NA,0,0,0,4,10:45,30-34;n-q,,Yes
waibira,LAF,m,14,20170509,195,10,48,0,Feed,RipeFruit,NA,NA,NA,0,0,0,4,10:45,30-34;n-q,,Yes
waibira,LAF,m,14,20170509,195,10,56,0,Feed,RipeFruit,NA,NA,NA,0,0,0,4,11:00,30-34;n-q,,Yes
waibira,LAF,m,14,20170509,195,10,59,0,Feed,RipeFruit,NA,NA,NA,0,1,0,4,11:00,30-34;n-q,,Yes
waibira,LAF,m,14,20170509,195,11,6,0,Feed,RipeFruit,NA,NA,NA,0,0,0,4,11:00,30-34;n-q,,Yes
waibira,LAF,m,14,20170509,195,11,15,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,4,11:15,30-34;n-q,,Yes
waibira,LAF,m,14,20170509,195,11,22,0,Feed,RipeFruit,NA,NA,NA,0,0,0,4,11:15,30-34;n-q,,Yes
waibira,LAF,m,14,20170509,195,11,26,0,Feed,RipeFruit,NA,NA,NA,0,0,0,4,11:30,30-34;n-q,,Yes
waibira,LAF,m,14,20170509,195,11,29,0,Feed,RipeFruit,NA,NA,NA,0,0,0,4,11:30,30-34;n-q,,Yes
waibira,LAF,m,14,20170509,195,11,31,0,Feed,RipeFruit,NA,NA,NA,0,0,0,4,11:30,30-34;n-q,,Yes
waibira,LAF,m,14,20170509,195,11,36,0,Feed,RipeFruit,NA,NA,NA,0,0,0,4,11:30,30-34;n-q,,Yes
waibira,LAF,m,14,20170509,195,11,39,0,Feed,RipeFruit,NA,NA,NA,0,0,0,4,11:45,30-34;n-q,,Yes
waibira,LAF,m,14,20170509,195,11,44,0,Feed,RipeFruit,NA,NA,NA,0,0,0,4,11:45,30-34;n-q,,Yes
waibira,LAF,m,14,20170509,195,11,47,0,Feed,RipeFruit,NA,NA,NA,0,0,0,4,11:45,30-34;n-q,,Yes
waibira,LAF,m,14,20170509,195,11,52,0,Feed,RipeFruit,NA,NA,NA,0,0,0,4,11:45,30-34;n-q,,Yes
waibira,LAF,m,14,20170509,195,11,54,0,Feed,RipeFruit,NA,NA,NA,0,0,0,4,12:00,30-34;n-q,,Yes
waibira,LAF,m,14,20170509,195,12,19,0,NotFeed,NotFeed,NA,NA,NA,0,1,0,4,12:15,30-34;n-q,,Yes
waibira,LAF,m,14,20170509,195,12,43,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,4,12:45,30-34;n-q,,Yes
waibira,LAF,m,14,20170509,195,12,49,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,4,12:45,30-34;n-q,,Yes
waibira,LAF,m,14,20170509,195,12,59,0,Feed,NotRipeFruit,NA,NA,NA,0,0,0,4,13:00,30-34;n-q,,Yes
waibira,MOR,m,33,20170509,196,14,7,1,NotFeed,NotFeed,NA,NA,NA,0,1,0,9,14:00,30-34;r-u,,Yes
waibira,MOR,m,33,20170509,196,14,9,0,NotFeed,NotFeed,NA,NA,NA,1,1,0,9,14:15,30-34;n-q,,Yes
waibira,MOR,m,33,20170509,196,14,13,0,NotFeed,NotFeed,NA,NA,NA,0,1,0,9,14:15,30-34;n-q,,Yes
waibira,MOR,m,33,20170509,196,14,15,1,NotFeed,NotFeed,NA,NA,NA,1,1,0,9,14:15,30-34;n-q,,Yes
waibira,MOR,m,33,20170509,196,14,15,0,NotFeed,NotFeed,NA,NA,NA,0,1,0,9,14:15,30-34;n-q,,Yes
waibira,MOR,m,33,20170509,196,14,17,0,NotFeed,NotFeed,NA,NA,NA,1,0,0,10,14:15,30-34;n-q,,Yes
waibira,MOR,m,33,20170509,196,14,19,0,NotFeed,NotFeed,NA,NA,NA,0,1,0,10,14:15,30-34;n-q,,Yes
waibira,MOR,m,33,20170509,196,14,29,0,NotFeed,NotFeed,NA,NA,NA,1,1,1,12,14:30,30-34;n-q,,Yes
waibira,MOR,m,33,20170509,196,15,0,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,7,15:00,35-39;n-q,,Yes
waibira,MOR,m,33,20170509,196,15,12,0,NotFeed,NotFeed,NA,NA,NA,1,1,1,8,15:15,35-39;n-q,,Yes
waibira,MOR,m,33,20170509,196,15,15,0,NotFeed,NotFeed,NA,NA,NA,1,0,1,8,15:15,35-39;n-q,,Yes
waibira,MOR,m,33,20170509,196,15,17,0,NotFeed,NotFeed,NA,NA,NA,1,1,1,8,15:15,35-39;n-q,,Yes
waibira,MOR,m,33,20170509,196,15,26,0,NotFeed,NotFeed,NA,NA,NA,1,0,1,8,15:30,35-39;n-q,,Yes
waibira,MOR,m,33,20170509,196,15,30,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,8,15:30,35-39;n-q,,Yes
waibira,MOR,m,33,20170509,196,15,32,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,8,15:30,35-39;n-q,,Yes
waibira,MOR,m,33,20170509,196,15,35,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,8,15:30,35-39;n-q,,Yes
waibira,MOR,m,33,20170509,196,15,43,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,8,15:45,35-39;n-q,,Yes
waibira,MOR,m,33,20170509,196,15,48,0,NotFeed,NotFeed,NA,NA,NA,0,1,0,6,15:45,35-39;n-q,,Yes
waibira,ATA,m,22,20170510,197,10,23,0,NotFeed,NotFeed,NA,NA,NA,0,0,1,9,10:30,30-34;n-q,,Yes
waibira,ATA,m,22,20170510,197,10,34,0,NotFeed,NotFeed,NA,NA,NA,1,1,0,9,10:30,30-34;n-q,,Yes
waibira,ATA,m,22,20170510,197,10,41,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,9,10:45,30-34;n-q,,Yes
waibira,ATA,m,22,20170510,197,10,45,0,NotFeed,NotFeed,NA,NA,NA,1,0,0,9,10:45,30-34;n-q,,Yes
waibira,ATA,m,22,20170510,197,10,51,0,NotFeed,NotFeed,NA,NA,NA,1,1,0,2,10:45,30-34;n-q,,Yes
waibira,ATA,m,22,20170510,197,12,59,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,3,13:00,25-29;v-w,,No
waibira,ATA,m,22,20170510,197,13,8,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,3,13:15,25-29;v-w,,No
waibira,ATA,m,22,20170510,197,13,25,0,Feed,RipeFruit,NA,NA,NA,0,1,0,8,13:30,25-29;v-w,,No
waibira,ATA,m,22,20170510,197,13,31,0,Feed,RipeFruit,NA,NA,NA,0,1,0,8,13:30,25-29;v-w,,No
waibira,ATA,m,22,20170510,197,14,43,0,Feed,RipeFruit,NA,NA,NA,0,0,0,2,14:45,25-29;x+,,No
waibira,ATA,m,22,20170510,197,14,45,0,Feed,RipeFruit,NA,NA,NA,0,0,0,4,14:45,25-29;x+,,No
waibira,MAC,m,21,20170510,198,8,2,1,Feed,RipeFruit,NA,NA,NA,0,1,1,4,08:00,30-34;n-q,,Yes
waibira,MAC,m,21,20170510,198,8,7,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,4,08:00,30-34;n-q,,Yes
waibira,MAC,m,21,20170510,198,8,10,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,4,08:15,30-34;n-q,,Yes
waibira,MAC,m,21,20170510,198,8,31,1,NotFeed,NotFeed,NA,NA,NA,0,1,1,4,08:30,30-34;n-q,,Yes
waibira,MAC,m,21,20170510,198,8,51,1,NotFeed,NotFeed,NA,NA,NA,0,1,1,4,08:45,30-34;n-q,,Yes
waibira,MAC,m,21,20170510,198,9,27,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,8,09:30,30-34;n-q,,Yes
waibira,MAC,m,21,20170510,198,9,37,1,NotFeed,NotFeed,NA,NA,NA,0,0,0,8,09:30,30-34;n-q,,Yes
waibira,MAC,m,21,20170510,198,9,40,1,NotFeed,NotFeed,NA,NA,NA,0,0,0,4,09:45,30-34;n-q,,Yes
waibira,MAC,m,21,20170510,198,9,43,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,4,09:45,30-34;n-q,,Yes
waibira,MAC,m,21,20170510,198,9,50,0,NotFeed,NotFeed,NA,NA,NA,0,1,0,9,09:45,30-34;n-q,,Yes
waibira,MAC,m,21,20170510,198,9,53,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,9,10:00,30-34;n-q,,Yes
waibira,MAC,m,21,20170510,198,10,3,0,NotFeed,NotFeed,NA,NA,NA,1,0,0,9,10:00,30-34;n-q,,Yes
waibira,MAC,m,21,20170510,198,10,9,0,NotFeed,NotFeed,NA,NA,NA,0,1,0,9,10:15,30-34;n-q,,Yes
waibira,MAC,m,21,20170510,198,10,11,0,NotFeed,NotFeed,NA,NA,NA,0,1,0,9,10:15,30-34;n-q,,Yes
waibira,MAC,m,21,20170510,198,10,14,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,4,10:15,30-34;n-q,,Yes
waibira,BEN,m,25,20170511,199,7,32,1,NotFeed,NotFeed,NA,NA,NA,0,0,NA,5,07:30,30-34;j-m,closeset time 0745,Yes
waibira,BEN,m,25,20170511,199,7,32,0,NotFeed,NotFeed,NA,NA,NA,0,1,NA,5,07:30,30-34;j-m,closeset time 0745,Yes
waibira,BEN,m,25,20170511,199,7,38,1,NotFeed,NotFeed,NA,NA,NA,0,1,NA,5,07:45,30-34;j-m,,Yes
waibira,BEN,m,25,20170511,199,7,40,1,NotFeed,NotFeed,NA,NA,NA,1,0,NA,6,07:45,30-34;j-m,,Yes
waibira,BEN,m,25,20170511,199,7,41,0,NotFeed,NotFeed,NA,NA,NA,0,1,NA,6,07:45,30-34;j-m,,Yes
waibira,BEN,m,25,20170511,199,7,47,1,Feed,RipeFruit,NA,NA,NA,0,0,NA,6,07:45,30-34;j-m,,Yes
waibira,BEN,m,25,20170511,199,7,47,0,Feed,RipeFruit,NA,NA,NA,0,0,NA,6,07:45,30-34;j-m,,Yes
waibira,BEN,m,25,20170511,199,7,50,0,NotFeed,NotFeed,NA,NA,NA,0,1,NA,6,07:45,30-34;j-m,,Yes
waibira,BEN,m,25,20170511,199,7,55,0,Feed,RipeFruit,NA,NA,NA,0,0,NA,6,08:00,30-34;j-m,,Yes
waibira,BEN,m,25,20170511,199,7,59,0,NotFeed,NotFeed,NA,NA,NA,0,0,NA,6,08:00,30-34;j-m,,Yes
waibira,BEN,m,25,20170511,199,8,1,0,NotFeed,NotFeed,NA,NA,NA,0,1,NA,6,08:00,30-34;j-m,,Yes
waibira,BEN,m,25,20170511,199,8,6,0,NotFeed,NotFeed,NA,NA,NA,0,1,NA,5,08:00,30-34;j-m,,Yes
waibira,BEN,m,25,20170511,199,8,10,0,NotFeed,NotFeed,NA,NA,NA,0,0,NA,5,08:15,30-34;j-m,,Yes
waibira,BEN,m,25,20170511,199,8,22,1,Feed,NA,NA,NA,NA,0,1,NA,6,08:15,30-34;j-m,,Yes
waibira,BEN,m,25,20170511,199,8,23,0,Feed,NA,NA,NA,NA,0,0,NA,7,08:30,30-34;n-q,,Yes
waibira,BEN,m,25,20170511,199,8,31,1,Feed,NA,NA,NA,NA,0,1,NA,7,08:30,30-34;n-q,,Yes
waibira,BEN,m,25,20170511,199,8,32,0,Feed,NA,NA,NA,NA,0,1,NA,7,08:30,30-34;n-q,,Yes
waibira,BEN,m,25,20170511,199,8,40,0,Feed,NA,NA,NA,NA,0,1,NA,7,08:45,30-34;n-q,,Yes
waibira,BEN,m,25,20170511,199,8,44,1,NotFeed,NotFeed,NA,NA,NA,0,1,NA,7,08:45,30-34;n-q,,Yes
waibira,BEN,m,25,20170511,199,8,53,0,NotFeed,NotFeed,NA,NA,NA,0,0,NA,7,09:00,30-34;n-q,,Yes
waibira,BEN,m,25,20170511,199,9,0,1,NotFeed,NotFeed,NA,NA,NA,0,1,NA,6,09:00,30-34;n-q,,Yes
waibira,BEN,m,25,20170511,199,9,10,0,NotFeed,NotFeed,NA,NA,NA,0,0,NA,8,09:15,35-39;n-q,,Yes
waibira,BEN,m,25,20170511,199,9,12,0,Feed,NotRipeFruit,NA,NA,NA,0,0,NA,8,09:15,35-39;n-q,,Yes
waibira,BEN,m,25,20170511,199,9,14,0,Feed,NotRipeFruit,NA,NA,NA,1,0,NA,8,09:15,35-39;n-q,,Yes
waibira,BEN,m,25,20170511,199,9,29,0,NotFeed,NotFeed,NA,NA,NA,1,0,NA,4,09:30,35-39;r-u,,Yes
waibira,BEN,m,25,20170511,199,9,32,0,NotFeed,NotFeed,NA,NA,NA,0,0,NA,4,09:30,35-39;r-u,,Yes
waibira,BEN,m,25,20170511,199,9,34,1,NotFeed,NotFeed,NA,NA,NA,0,0,NA,8,09:30,35-39;r-u,,Yes
waibira,BEN,m,25,20170511,199,9,51,1,Feed,NotRipeFruit,NA,NA,NA,0,0,NA,3,09:45,35-39;r-u,,Yes
waibira,BEN,m,25,20170511,199,9,56,1,NotFeed,NotFeed,NA,NA,NA,0,0,NA,3,10:00,35-39;r-u,,Yes
waibira,BEN,m,25,20170511,199,10,9,0,NotFeed,NotFeed,NA,NA,NA,1,0,NA,3,10:15,35-39;r-u,,Yes
waibira,BEN,m,25,20170511,199,10,21,0,Feed,NotRipeFruit,NA,NA,NA,1,0,NA,3,10:15,35-39;r-u,,Yes
waibira,BEN,m,25,20170511,199,10,25,0,Feed,NotRipeFruit,NA,NA,NA,1,0,NA,3,10:30,35-39;r-u,,Yes
waibira,BEN,m,25,20170511,199,10,28,0,NotFeed,NotFeed,NA,NA,NA,0,0,NA,3,10:30,35-39;r-u,,Yes
waibira,BEN,m,25,20170511,199,10,31,1,NotFeed,NotFeed,NA,NA,NA,1,1,NA,4,10:30,35-39;r-u,,Yes
waibira,BEN,m,25,20170511,199,10,33,1,NotFeed,NotFeed,NA,NA,NA,1,0,NA,2,10:30,35-39;r-u,,Yes
waibira,BEN,m,25,20170511,199,10,34,0,NotFeed,NotFeed,NA,NA,NA,0,0,NA,2,10:30,35-39;r-u,,Yes
waibira,BEN,m,25,20170511,199,10,40,0,NotFeed,NotFeed,NA,NA,NA,1,0,NA,2,10:45,35-39;r-u,,Yes
waibira,BEN,m,25,20170511,199,10,51,0,NotFeed,NotFeed,NA,NA,NA,0,0,NA,2,10:45,35-39;r-u,,Yes
waibira,DOU,m,41,20170511,200,10,57,1,NotFeed,NotFeed,NA,NA,NA,1,1,0,2,11:00,No Block Found,"closest time 11.15 or 10.30, but in same place both times",NA
waibira,DOU,m,41,20170511,200,10,57,0,NotFeed,NotFeed,NA,NA,NA,0,0,0,2,11:00,35-39;r-u,"closest time 11.15 or 10.30, but in same place both times",Yes
waibira,DOU,m,41,20170511,200,11,4,1,NotFeed,NotFeed,NA,NA,NA,0,1,1,4,11:00,35-39;r-u,closeest time 11.15,Yes
waibira,DOU,m,41,20170511,200,11,12,0,NotFeed,NotFeed,NA,NA,NA,0,1,1,4,11:15,35-39;r-u,,Yes
waibira,DOU,m,41,20170511,200,11,35,0,NotFeed,NotFeed,NA,NA,NA,1,0,1,4,11:30,35-39;r-u,,Yes
waibira,DOU,m,41,20170511,200,11,49,1,NotFeed,NotFeed,NA,NA,NA,0,1,1,4,11:45,35-39;r-u,,Yes
waibira,DOU,m,41,20170511,200,11,51,0,NotFeed,NotFeed,NA,NA,NA,0,0,1,4,11:45,35-39;r-u,,Yes
waibira,DOU,m,41,20170511,200,12,5,0,NotFeed,NotFeed,NA,NA,NA,0,0,1,4,12:00,35-39;r-u,,Yes
waibira,DOU,m,41,20170511,200,12,14,1,NotFeed,NotFeed,NA,NA,NA,1,1,1,5,12:15,35-39;r-u,,Yes
waibira,DOU,m,41,20170511,200,12,14,0,NotFeed,NotFeed,NA,NA,NA,1,0,1,5,12:15,35-39;r-u,,Yes
waibira,DOU,m,41,20170511,200,12,18,0,NotFeed,NotFeed,NA,NA,NA,1,1,1,9,12:15,35-39;r-u,,Yes
waibira,DOU,m,41,20170511,200,12,22,0,NotFeed,NotFeed,NA,NA,NA,0,0,1,9,12:15,35-39;r-u,,Yes
